Katalogid,DersAdi,Fakulte,alan_grubu,AKTSKredi,model_tahmin_akts,kural_akts,adaptif_akts_50_50,adaptif_akts_60_40,adaptif_akts_70_30,adaptif_akts_80_20,adaptif_akts,sapma,sapma_yuzde,karar,gerekce,K_bilissel,K_profil,K_etkinlik
217413,Ölçme Yöntemleri,Mühendislik,STEM,5,4.2401,4.9435,4.5918,4.5215,4.4511,4.3808,4.4511,-0.5489,-10.98,Kabul edilebilir,"AKTS_mevcut=5.0 | model_tahmin=4.24 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.45 | sapma=-11.0%",1.0,1.0,0.9887
217409,Makine Isıl Tasarım Projesi,Mühendislik,STEM,2,4.8264,2.412,3.6192,3.8606,4.1021,4.3435,4.1021,2.1021,105.1,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=4.83 | kural_akts=2.41 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.05) | adaptif=4.10 | sapma=+105.1%",1.0,1.15,1.0487
217408,Makine Mekanik Tasarım Projesi,Mühendislik,STEM,2,4.4974,1.9774,3.2374,3.4894,3.7414,3.9934,3.7414,1.7414,87.07,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=4.50 | kural_akts=1.98 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.74 | sapma=+87.1%",1.0,1.0,0.9887
217477,Biyoenerji Dönüşüm Teknolojileri,Mühendislik,STEM,6,4.2058,6.2288,5.2173,5.015,4.8127,4.6104,4.8127,-1.1873,-19.79,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.21 | kural_akts=6.23 (K_bilissel=1.05, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.81 | sapma=-19.8%",1.05,1.0,0.9887
217491,Makina Mühendisliğine Giriş,Mühendislik,STEM,4,4.1124,4.0537,4.083,4.0889,4.0948,4.1007,4.0948,0.0948,2.37,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.11 | kural_akts=4.05 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.09 | sapma=+2.4%",1.025,1.0,0.9887
217289,Tasarım Tekniği,Mühendislik,STEM,4,4.0562,4.0748,4.0655,4.0636,4.0618,4.0599,4.0618,0.0618,1.54,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.06 | kural_akts=4.07 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.06 | sapma=+1.5%",1.0,1.0,1.0187
217285,Mühendislik Plastikleri,Mühendislik,STEM,3,4.0937,3.0649,3.5793,3.6822,3.7851,3.8879,3.7851,0.7851,26.17,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.09 | kural_akts=3.06 (K_bilissel=1.03, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.79 | sapma=+26.2%",1.0333,1.0,0.9887
217262,Termik Turbo Makinalar,Mühendislik,STEM,5,4.0988,4.9435,4.5212,4.4367,4.3522,4.2677,4.3522,-0.6478,-12.96,Kabul edilebilir,"AKTS_mevcut=5.0 | model_tahmin=4.10 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.35 | sapma=-13.0%",1.0,1.0,0.9887
217260,Bilgisayar Destekli Tasarım ,Mühendislik,STEM,3,4.2186,4.0113,4.115,4.1357,4.1564,4.1771,4.1564,1.1564,38.55,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.22 | kural_akts=4.01 (K_bilissel=1.21, K_profil=1.05, K_etkinlik=1.05) | adaptif=4.16 | sapma=+38.5%",1.2143,1.05,1.0487
217259,Akışkanlar Mekaniği II,Mühendislik,STEM,6,4.2076,6.265,5.2363,5.0306,4.8248,4.6191,4.8248,-1.1752,-19.59,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.21 | kural_akts=6.26 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.82 | sapma=-19.6%",1.025,1.0,1.0187
217257,Talaşlı Şekil Verme,Mühendislik,STEM,3,4.3062,2.9661,3.6362,3.7702,3.9042,4.0382,3.9042,0.9042,30.14,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.31 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.90 | sapma=+30.1%",1.0,1.0,0.9887
217256,Plastik Şekil Verme,Mühendislik,STEM,3,4.6298,3.3034,3.9666,4.0992,4.2319,4.3645,4.2319,1.2319,41.06,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.63 | kural_akts=3.30 (K_bilissel=1.00, K_profil=1.05, K_etkinlik=1.05) | adaptif=4.23 | sapma=+41.1%",1.0,1.05,1.0487
217254,Otomatik Kontrol,Mühendislik,STEM,4,4.0949,3.9548,4.0248,4.0389,4.0529,4.0669,4.0529,0.0529,1.32,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.09 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.05 | sapma=+1.3%",1.0,1.0,0.9887
217253,Kaynak Teknolojisi,Mühendislik,STEM,3,4.1643,2.9661,3.5652,3.685,3.8048,3.9247,3.8048,0.8048,26.83,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.16 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.80 | sapma=+26.8%",1.0,1.0,0.9887
217252,Döküm Tekniği,Mühendislik,STEM,2,3.9737,2.0374,3.0056,3.1992,3.3928,3.5864,3.3928,1.3928,69.64,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=3.97 | kural_akts=2.04 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.39 | sapma=+69.6%",1.0,1.0,1.0187
217251,Makine Dinamiği,Mühendislik,STEM,4,4.1429,4.3503,4.2466,4.2259,4.2051,4.1844,4.2051,0.2051,5.13,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.14 | kural_akts=4.35 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.21 | sapma=+5.1%",1.1,1.0,0.9887
217250,ISI TRANSFERİ,Mühendislik,STEM,6,4.0964,5.9322,5.0143,4.8307,4.6471,4.4636,4.6471,-1.3529,-22.55,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.10 | kural_akts=5.93 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.65 | sapma=-22.6%",1.0,1.0,0.9887
217249,Termodinamik II,Mühendislik,STEM,4,4.0874,3.9548,4.0211,4.0344,4.0476,4.0609,4.0476,0.0476,1.19,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.09 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.05 | sapma=+1.2%",1.0,1.0,0.9887
217247,Mukavemet II,Mühendislik,STEM,5,4.6309,6.4686,5.5497,5.366,5.1822,4.9984,5.1822,0.1822,3.64,Güçlü uyum,"AKTS_mevcut=5.0 | model_tahmin=4.63 | kural_akts=6.47 (K_bilissel=1.04, K_profil=1.15, K_etkinlik=1.08) | adaptif=5.18 | sapma=+3.6%",1.0429,1.15,1.0787
217244,Termodinamik I,Mühendislik,STEM,5,4.1183,4.9435,4.5309,4.4484,4.3659,4.2833,4.3659,-0.6341,-12.68,Kabul edilebilir,"AKTS_mevcut=5.0 | model_tahmin=4.12 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.37 | sapma=-12.7%",1.0,1.0,0.9887
217242,Mukavemet I,Mühendislik,STEM,5,4.176,6.2025,5.1892,4.9866,4.784,4.5813,4.784,-0.216,-4.32,Güçlü uyum,"AKTS_mevcut=5.0 | model_tahmin=4.18 | kural_akts=6.20 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.08) | adaptif=4.78 | sapma=-4.3%",1.0,1.15,1.0787
217241,Malzeme Bilimine Giriş,Mühendislik,STEM,4,4.7436,4.2785,4.511,4.5576,4.6041,4.6506,4.6041,0.6041,15.1,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.74 | kural_akts=4.28 (K_bilissel=1.05, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.60 | sapma=+15.1%",1.05,1.0,1.0187
217263,Isıtma,Mühendislik,STEM,5,4.1037,5.2732,4.6884,4.5715,4.4545,4.3376,4.4545,-0.5455,-10.91,Kabul edilebilir,"AKTS_mevcut=5.0 | model_tahmin=4.10 | kural_akts=5.27 (K_bilissel=1.07, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.45 | sapma=-10.9%",1.0667,1.0,0.9887
217264,Sayısal Isı Geçişi ve Akışkanlar Mekaniği I,Mühendislik,STEM,5,4.4001,5.2732,4.8367,4.7493,4.662,4.5747,4.662,-0.338,-6.76,Güçlü uyum,"AKTS_mevcut=5.0 | model_tahmin=4.40 | kural_akts=5.27 (K_bilissel=1.07, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.66 | sapma=-6.8%",1.0667,1.0,0.9887
217265,İçten Yanmalı Motorlar,Mühendislik,STEM,5,4.1104,4.9435,4.527,4.4436,4.3603,4.277,4.3603,-0.6397,-12.79,Kabul edilebilir,"AKTS_mevcut=5.0 | model_tahmin=4.11 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.36 | sapma=-12.8%",1.0,1.0,0.9887
217266,Makina Tasarım ve Şekillendirme Tekniği,Mühendislik,STEM,3,4.0964,2.9661,3.5312,3.6443,3.7573,3.8703,3.7573,0.7573,25.24,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.10 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.76 | sapma=+25.2%",1.0,1.0,0.9887
217284,Mekanizma Tekniği,Mühendislik,STEM,3,4.0949,2.9661,3.5305,3.6434,3.7563,3.8691,3.7563,0.7563,25.21,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.09 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.76 | sapma=+25.2%",1.0,1.0,0.9887
217283,Modern Üretim Yöntemleri,Mühendislik,STEM,3,3.9604,2.9661,3.4632,3.5627,3.6621,3.7615,3.6621,0.6621,22.07,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.96 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.66 | sapma=+22.1%",1.0,1.0,0.9887
217282,Çelik Üretim Teknolojisinde Gelişmeler ve Yeni Nesil Çelikler,Mühendislik,STEM,3,4.0166,2.9661,3.4914,3.5964,3.7014,3.8065,3.7014,0.7014,23.38,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.02 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.70 | sapma=+23.4%",1.0,1.0,0.9887
217280,Sayısal Isı Geçişi ve Akışkanlar Mekaniği II,Mühendislik,STEM,6,4.2085,7.1186,5.6636,5.3725,5.0815,4.7905,5.0815,-0.9185,-15.31,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.21 | kural_akts=7.12 (K_bilissel=1.20, K_profil=1.00, K_etkinlik=0.99) | adaptif=5.08 | sapma=-15.3%",1.2,1.0,0.9887
217279,Pnömatik,Mühendislik,STEM,3,3.8994,3.0085,3.454,3.543,3.6321,3.7212,3.6321,0.6321,21.07,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.90 | kural_akts=3.01 (K_bilissel=1.01, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.63 | sapma=+21.1%",1.0143,1.0,0.9887
217278,Endüstriyel Hidrolik,Mühendislik,STEM,6,4.1103,6.0508,5.0806,4.8865,4.6924,4.4984,4.6924,-1.3076,-21.79,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.11 | kural_akts=6.05 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.69 | sapma=-21.8%",1.02,1.0,0.9887
217277,Alternatif Enerji Kaynakları,Mühendislik,STEM,3,4.1183,2.9661,3.5422,3.6574,3.7726,3.8879,3.7726,0.7726,25.75,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.12 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.77 | sapma=+25.8%",1.0,1.0,0.9887
217286,Kaynak Metalurjisi,Mühendislik,STEM,3,3.8613,2.9661,3.4137,3.5032,3.5927,3.6823,3.5927,0.5927,19.76,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.86 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.59 | sapma=+19.8%",1.0,1.0,0.9887
217276,Yakıtlar ve Yanma,Mühendislik,STEM,6,4.0908,5.9322,5.0115,4.8274,4.6432,4.4591,4.6432,-1.3568,-22.61,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.09 | kural_akts=5.93 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.64 | sapma=-22.6%",1.0,1.0,0.9887
217274,Makina Elemanlar III,Mühendislik,STEM,3,4.3774,3.7215,4.0494,4.115,4.1806,4.2462,4.1806,1.1806,39.35,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.38 | kural_akts=3.72 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.08) | adaptif=4.18 | sapma=+39.4%",1.0,1.15,1.0787
217273,İleri Sonlu Elemanlar Analizi,Mühendislik,STEM,6,4.2275,6.7234,5.4755,5.2259,4.9763,4.7267,4.9763,-1.0237,-17.06,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.23 | kural_akts=6.72 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.98 | sapma=-17.1%",1.1,1.0,1.0187
217271,Sistem Dinamiği,Mühendislik,STEM,6,4.0875,5.9322,5.0098,4.8254,4.6409,4.4564,4.6409,-1.3591,-22.65,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.09 | kural_akts=5.93 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.64 | sapma=-22.6%",1.0,1.0,0.9887
217270,Enerji Yönetimi I,Mühendislik,STEM,3,4.1255,3.0561,3.5908,3.6977,3.8047,3.9116,3.8047,0.8047,26.82,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.13 | kural_akts=3.06 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.80 | sapma=+26.8%",1.0,1.0,1.0187
217269,Isı Değiştiricileri,Mühendislik,STEM,6,5.079,7.1631,6.121,5.9126,5.7042,5.4958,5.7042,-0.2958,-4.93,Güçlü uyum,"AKTS_mevcut=6.0 | model_tahmin=5.08 | kural_akts=7.16 (K_bilissel=1.05, K_profil=1.15, K_etkinlik=0.99) | adaptif=5.70 | sapma=-4.9%",1.05,1.15,0.9887
217268,Taşıma Tekniği I,Mühendislik,STEM,3,4.1161,3.0649,3.5905,3.6956,3.8007,3.9059,3.8007,0.8007,26.69,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.12 | kural_akts=3.06 (K_bilissel=1.03, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.80 | sapma=+26.7%",1.0333,1.0,0.9887
217267,Hidrolik Makinalar,Mühendislik,STEM,6,4.1643,5.9322,5.0482,4.8715,4.6947,4.5179,4.6947,-1.3053,-21.76,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.16 | kural_akts=5.93 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.69 | sapma=-21.8%",1.0,1.0,0.9887
217275,Soğutma,Mühendislik,STEM,3,4.4096,3.0561,3.7328,3.8682,4.0036,4.1389,4.0036,1.0036,33.45,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.41 | kural_akts=3.06 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=1.02) | adaptif=4.00 | sapma=+33.5%",1.0,1.0,1.0187
227195,Uzaktan Algılama,Mühendislik,STEM,3,4.4059,3.5145,3.9602,4.0493,4.1385,4.2276,4.1385,1.1385,37.95,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.41 | kural_akts=3.51 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.02) | adaptif=4.14 | sapma=+38.0%",1.0,1.15,1.0187
217492,Mühendislik Malzemeleri,Mühendislik,STEM,6,4.4945,7.5466,6.0206,5.7153,5.4101,5.1049,5.4101,-0.5899,-9.83,Güçlü uyum,"AKTS_mevcut=6.0 | model_tahmin=4.49 | kural_akts=7.55 (K_bilissel=1.06, K_profil=1.10, K_etkinlik=1.08) | adaptif=5.41 | sapma=-9.8%",1.06,1.1,1.0787
217494,Korozyon ve Önlenmesi,Mühendislik,STEM,3,4.1277,2.9661,3.5469,3.6631,3.7792,3.8954,3.7792,0.7792,25.97,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.13 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.78 | sapma=+26.0%",1.0,1.0,0.9887
219322,Malzemelerin Geri Kazanımı ,Mühendislik,STEM,3,4.0565,3.1547,3.6056,3.6958,3.786,3.8761,3.786,0.786,26.2,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.06 | kural_akts=3.15 (K_bilissel=1.06, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.79 | sapma=+26.2%",1.0636,1.0,0.9887
219321,"Malzemelerin Elektriksel, Manyetik ve Optik Özellikleri ",Mühendislik,STEM,3,4.1103,3.0254,3.5678,3.6763,3.7848,3.8933,3.7848,0.7848,26.16,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.11 | kural_akts=3.03 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.78 | sapma=+26.2%",1.02,1.0,0.9887
219320,Döküm Alaşımları,Mühendislik,STEM,3,4.225,3.2627,3.7438,3.8401,3.9363,4.0325,3.9363,0.9363,31.21,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.22 | kural_akts=3.26 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.94 | sapma=+31.2%",1.1,1.0,0.9887
219319,Mikroyapısal Görüntüleme ve Tanı,Mühendislik,STEM,3,4.1357,3.2627,3.6992,3.7865,3.8738,3.9611,3.8738,0.8738,29.13,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.14 | kural_akts=3.26 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.87 | sapma=+29.1%",1.1,1.0,0.9887
219318,Metalurji ve Malzeme Mühendisliğinde Ekonomik ve Çevresel Faktörler,Mühendislik,STEM,3,4.0881,2.9661,3.5271,3.6393,3.7515,3.8637,3.7515,0.7515,25.05,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.09 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.75 | sapma=+25.1%",1.0,1.0,0.9887
219317,Mühendislikte Proje Yönetimi,Mühendislik,STEM,4,4.0855,4.4492,4.2674,4.231,4.1946,4.1582,4.1946,0.1946,4.86,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.09 | kural_akts=4.45 (K_bilissel=1.12, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.19 | sapma=+4.9%",1.125,1.0,0.9887
219316,Malzeme Üretim Teknikleri,Mühendislik,STEM,2,4.2411,2.4449,3.343,3.5226,3.7022,3.8819,3.7022,1.7022,85.11,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=4.24 | kural_akts=2.44 (K_bilissel=1.20, K_profil=1.00, K_etkinlik=1.02) | adaptif=3.70 | sapma=+85.1%",1.2,1.0,1.0187
219315,Sayısal Analiz,Mühendislik,STEM,4,3.6403,4.4163,4.0283,3.9507,3.8731,3.7955,3.8731,-0.1269,-3.17,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.64 | kural_akts=4.42 (K_bilissel=1.12, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.87 | sapma=-3.2%",1.1167,1.0,0.9887
219314,Analitik Kimya,Mühendislik,STEM,4,4.0493,3.9548,4.002,4.0115,4.0209,4.0304,4.0209,0.0209,0.52,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.05 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.02 | sapma=+0.5%",1.0,1.0,0.9887
219313,Organik Kimya,Mühendislik,STEM,4,3.8308,3.9548,3.8928,3.8804,3.868,3.8556,3.868,-0.132,-3.3,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=3.83 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.87 | sapma=-3.3%",1.0,1.0,0.9887
219312,Lineer Cebir ve Analitik Geometri ,Mühendislik,STEM,4,3.995,4.5658,4.2804,4.2233,4.1662,4.1092,4.1662,0.1662,4.15,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.00 | kural_akts=4.57 (K_bilissel=1.15, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.17 | sapma=+4.2%",1.1545,1.0,0.9887
219311,Endüstriyel İnorganik Kimya,Mühendislik,STEM,4,3.1033,4.5199,3.8116,3.6699,3.5283,3.3866,3.5283,-0.4717,-11.79,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=3.10 | kural_akts=4.52 (K_bilissel=1.14, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.53 | sapma=-11.8%",1.1429,1.0,0.9887
219310,Mühendislikte İstatistik Uygulamaları,Mühendislik,STEM,3,3.7933,3.3541,3.5737,3.6176,3.6615,3.7055,3.6615,0.6615,22.05,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.79 | kural_akts=3.35 (K_bilissel=1.13, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.66 | sapma=+22.1%",1.1308,1.0,0.9887
219309,Mühendislik Malzemelerinin Özellikleri  ,Mühendislik,STEM,2,4.1616,2.1751,3.1684,3.367,3.5656,3.7643,3.5656,1.5656,78.28,İncelenmeli,"AKTS_mevcut=2.0 | model_tahmin=4.16 | kural_akts=2.18 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.57 | sapma=+78.3%",1.1,1.0,0.9887
219302,Malzemelerin Mekanik Davranışı ve Muayenesi,Mühendislik,STEM,4,4.676,3.9548,4.3154,4.3875,4.4596,4.5318,4.4596,0.4596,11.49,Kabul edilebilir,"AKTS_mevcut=4.0 | model_tahmin=4.68 | kural_akts=3.95 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.46 | sapma=+11.5%",1.0,1.0,0.9887
219323,Nanomalzemeler,Mühendislik,STEM,3,4.0422,3.3517,3.697,3.766,3.835,3.9041,3.835,0.835,27.83,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.04 | kural_akts=3.35 (K_bilissel=1.13, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.83 | sapma=+27.8%",1.13,1.0,0.9887
219324,Toz Metalurjisi ,Mühendislik,STEM,3,4.5348,3.1011,3.818,3.9613,4.1047,4.2481,4.1047,1.1047,36.82,İncelenmeli,"AKTS_mevcut=3.0 | model_tahmin=4.53 | kural_akts=3.10 (K_bilissel=1.05, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.10 | sapma=+36.8%",1.0455,1.0,0.9887
219325,Malzeme Karakterizasyonu,Mühendislik,STEM,4,4.0229,4.0537,4.0383,4.0352,4.0321,4.0291,4.0321,0.0321,0.8,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.02 | kural_akts=4.05 (K_bilissel=1.02, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.03 | sapma=+0.8%",1.025,1.0,0.9887
219326,İş Sağlığı ve Güvenliği I,Mühendislik,STEM,3,4.0539,3.3122,3.683,3.7572,3.8314,3.9056,3.8314,0.8314,27.71,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.05 | kural_akts=3.31 (K_bilissel=1.12, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.83 | sapma=+27.7%",1.1167,1.0,0.9887
219342,Takım Malzemeler ,Mühendislik,STEM,5,4.2042,5.4379,4.821,4.6977,4.5743,4.4509,4.5743,-0.4257,-8.51,Güçlü uyum,"AKTS_mevcut=5.0 | model_tahmin=4.20 | kural_akts=5.44 (K_bilissel=1.10, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.57 | sapma=-8.5%",1.1,1.0,0.9887
219341,Tesis Planlama ,Mühendislik,STEM,3,4.166,2.9661,3.566,3.686,3.806,3.926,3.806,0.806,26.87,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.17 | kural_akts=2.97 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.81 | sapma=+26.9%",1.0,1.0,0.9887
219340,İş Hukuku ,Mühendislik,STEM,3,3.9933,2.7364,3.3648,3.4905,3.6162,3.7419,3.6162,0.6162,20.54,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=3.99 | kural_akts=2.74 (K_bilissel=1.05, K_profil=1.00, K_etkinlik=0.87) | adaptif=3.62 | sapma=+20.5%",1.05,1.0,0.8687
219339,Malzeme Tasarımı ve Seçimi,Mühendislik,STEM,5,4.0875,4.9435,4.5155,4.4299,4.3443,4.2587,4.3443,-0.6557,-13.11,Kabul edilebilir,"AKTS_mevcut=5.0 | model_tahmin=4.09 | kural_akts=4.94 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.34 | sapma=-13.1%",1.0,1.0,0.9887
219338,Bitirme Çalışması,Mühendislik,STEM,6,4.6031,7.029,5.8161,5.5735,5.3309,5.0883,5.3309,-0.6691,-11.15,Kabul edilebilir,"AKTS_mevcut=6.0 | model_tahmin=4.60 | kural_akts=7.03 (K_bilissel=1.00, K_profil=1.15, K_etkinlik=1.02) | adaptif=5.33 | sapma=-11.2%",1.0,1.15,1.0187
219337,İş Sağlığı ve Güvenliği II,Mühendislik,STEM,3,4.1238,3.3122,3.718,3.7992,3.8803,3.9615,3.8803,0.8803,29.34,Kabul edilebilir,"AKTS_mevcut=3.0 | model_tahmin=4.12 | kural_akts=3.31 (K_bilissel=1.12, K_profil=1.00, K_etkinlik=0.99) | adaptif=3.88 | sapma=+29.3%",1.1167,1.0,0.9887
219336,Kompozit Malzeme Teknolojileri ,Mühendislik,STEM,5,4.1807,5.9322,5.0564,4.8813,4.7062,4.531,4.7062,-0.2938,-5.88,Güçlü uyum,"AKTS_mevcut=5.0 | model_tahmin=4.18 | kural_akts=5.93 (K_bilissel=1.20, K_profil=1.00, K_etkinlik=0.99) | adaptif=4.71 | sapma=-5.9%",1.2,1.0,0.9887
219275,Staj II,Mühendislik,STEM,4,4.5048,3.4748,3.9898,4.0928,4.1958,4.2988,4.1958,0.1958,4.9,Güçlü uyum,"AKTS_mevcut=4.0 | model_tahmin=4.50 | kural_akts=3.47 (K_bilissel=1.00, K_profil=1.00, K_etkinlik=0.87) | adaptif=4.20 | sapma=+4.9%",1.0,1.0,0.8687
